pincode,age_0_5,age_18_greater,state,district,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,adult_spike_ratio,velocity_index,ghost_ratio,anomaly_label,anomaly_score,primary_risk_factor,risk_status,lat,lon,geo_accuracy
524003,93.0,4.0,Andhra Pradesh,Nellore,2319.0,1406.0,269.0,1973.0,0.0408163265306122,2588.0,0.1159482758620689,1,0.2860985752491912,ghost_ratio,Low,0.0,0.0,Low
524004,516.0,25.0,Andhra Pradesh,Spsr Nellore,6607.0,3475.0,986.0,6593.0,0.0461254612546125,7593.0,0.1492130750605327,1,0.1819801338367961,velocity_index,Low,0.0,0.0,Low
524005,62.0,0.0,Andhra Pradesh,Nellore,856.0,421.0,80.0,499.0,0.0,936.0,0.0933488914819136,1,0.3308137484433468,velocity_index,Low,0.0,0.0,Low
524101,122.0,23.0,Andhra Pradesh,Nellore,3009.0,2379.0,231.0,2197.0,0.1575342465753424,3240.0,0.0767441860465116,1,0.1512563777858546,adult_spike_ratio,Low,0.0,0.0,Low
524121,127.0,5.0,Andhra Pradesh,Tirupati,2243.0,1267.0,264.0,2274.0,0.037593984962406,2507.0,0.1176470588235294,1,0.2866109775170967,ghost_ratio,Low,0.0,0.0,Low
524123,75.0,3.0,Andhra Pradesh,Nellore,1289.0,669.0,88.0,1072.0,0.0379746835443038,1377.0,0.0682170542635658,1,0.2939219343330531,velocity_index,Low,0.0,0.0,Low
524124,23.0,0.0,Andhra Pradesh,Tirupati,311.0,193.0,31.0,183.0,0.0,342.0,0.0993589743589743,1,0.3265886421150256,adult_spike_ratio,Low,0.0,0.0,Low
524126,185.0,3.0,Andhra Pradesh,Nellore,2749.0,1668.0,246.0,2206.0,0.0158730158730158,2995.0,0.0894545454545454,1,0.2936502155675858,ghost_ratio,Low,0.0,0.0,Low
524127,45.0,7.0,Andhra Pradesh,Nellore,907.0,547.0,102.0,663.0,0.1320754716981132,1009.0,0.1123348017621145,1,0.2170572117650425,adult_spike_ratio,Low,0.0,0.0,Low
524129,76.0,0.0,Andhra Pradesh,Tirupati,836.0,435.0,91.0,803.0,0.0,927.0,0.1087216248506571,1,0.3312317840160224,velocity_index,Low,0.0,0.0,Low
524131,49.0,14.0,Andhra Pradesh,Nellore,577.0,423.0,37.0,261.0,0.21875,614.0,0.0640138408304498,1,0.1554399487479167,adult_spike_ratio,Low,0.0,0.0,Low
524132,128.0,10.0,Andhra Pradesh,Nellore,3271.0,1566.0,234.0,2711.0,0.0719424460431654,3505.0,0.0715158924205379,1,0.2391897154287024,adult_spike_ratio,Low,0.0,0.0,Low
524134,66.0,0.0,Andhra Pradesh,Nellore,1186.0,682.0,71.0,649.0,0.0,1257.0,0.0598146588037068,1,0.3174268690057767,adult_spike_ratio,Low,0.0,0.0,Low
524137,163.0,29.0,Andhra Pradesh,Nellore,2707.0,1801.0,419.0,3138.0,0.1502590673575129,3126.0,0.1547267355982274,1,0.1651953687656764,adult_spike_ratio,Low,0.0,0.0,Low
524142,72.0,8.0,Andhra Pradesh,Nellore,1377.0,685.0,102.0,1053.0,0.0987654320987654,1479.0,0.0740203193033381,1,0.24146044239781,adult_spike_ratio,Low,0.0,0.0,Low
524152,43.0,7.0,Andhra Pradesh,Nellore,844.0,503.0,58.0,379.0,0.1372549019607843,902.0,0.0686390532544378,1,0.2063364406009807,adult_spike_ratio,Low,0.0,0.0,Low
524201,488.0,63.0,Andhra Pradesh,Spsr Nellore,5545.0,2810.0,538.0,5427.0,0.1141304347826086,6083.0,0.0970068517850703,1,0.1235318389597583,adult_spike_ratio,Low,0.0,0.0,Low
524203,16.0,0.0,Andhra Pradesh,Sri Potti Sriramulu Nellore,524.0,202.0,31.0,241.0,0.0,555.0,0.059047619047619,1,0.3203784156922964,adult_spike_ratio,Low,0.0,0.0,Low
524218,59.0,1.0,Andhra Pradesh,Nellore,1210.0,734.0,93.0,537.0,0.0163934426229508,1303.0,0.0767960363336085,1,0.3093237432420067,velocity_index,Low,0.0,0.0,Low
524221,19.0,1.0,Andhra Pradesh,Nellore,531.0,201.0,31.0,309.0,0.0476190476190476,562.0,0.0582706766917293,1,0.2891424381481106,velocity_index,Low,0.0,0.0,Low
524222,31.0,1.0,Andhra Pradesh,Nellore,663.0,312.0,85.0,437.0,0.0303030303030303,748.0,0.1280120481927711,1,0.3086166410680645,velocity_index,Low,0.0,0.0,Low
524223,155.0,16.0,Andhra Pradesh,Spsr Nellore,1395.0,783.0,124.0,761.0,0.0930232558139534,1519.0,0.0888252148997134,1,0.2450296059146986,adult_spike_ratio,Low,0.0,0.0,Low
524224,41.0,9.0,Andhra Pradesh,Nellore,1047.0,487.0,89.0,774.0,0.1764705882352941,1136.0,0.0849236641221374,1,0.1734009330550777,adult_spike_ratio,Low,0.0,0.0,Low
524225,35.0,1.0,Andhra Pradesh,Nellore,451.0,239.0,54.0,367.0,0.027027027027027,505.0,0.1194690265486725,1,0.3055871293558404,velocity_index,Low,0.0,0.0,Low
524226,59.0,5.0,Andhra Pradesh,Sri Potti Sriramulu Nellore,1022.0,588.0,95.0,599.0,0.0769230769230769,1117.0,0.0928641251221896,1,0.2694869457282964,adult_spike_ratio,Low,0.0,0.0,Low
524227,23.0,0.0,Andhra Pradesh,Nellore,550.0,254.0,71.0,447.0,0.0,621.0,0.1288566243194192,1,0.330264466026953,velocity_index,Low,0.0,0.0,Low
524228,80.0,4.0,Andhra Pradesh,Nellore,1769.0,830.0,163.0,1614.0,0.0470588235294117,1932.0,0.0920903954802259,1,0.2898946142504311,ghost_ratio,Low,0.0,0.0,Low
524230,52.0,0.0,Andhra Pradesh,Nellore,910.0,485.0,80.0,412.0,0.0,990.0,0.0878155872667398,1,0.3304519730613932,adult_spike_ratio,Low,0.0,0.0,Low
524234,20.0,0.0,Andhra Pradesh,Nellore,479.0,234.0,40.0,381.0,0.0,519.0,0.0833333333333333,1,0.3274539442997013,adult_spike_ratio,Low,0.0,0.0,Low
524236,35.0,0.0,Andhra Pradesh,Nellore,550.0,352.0,59.0,443.0,0.0,609.0,0.1070780399274047,1,0.3273381218465981,adult_spike_ratio,Low,0.0,0.0,Low
524239,35.0,1.0,Andhra Pradesh,Nellore,619.0,349.0,45.0,393.0,0.027027027027027,664.0,0.0725806451612903,1,0.2992802648125683,velocity_index,Low,0.0,0.0,Low
524240,42.0,2.0,Andhra Pradesh,Nellore,811.0,472.0,72.0,440.0,0.0444444444444444,883.0,0.0886699507389162,1,0.3024211902394259,velocity_index,Low,0.0,0.0,Low
524301,34.0,17.0,Andhra Pradesh,Nellore,563.0,308.0,36.0,191.0,0.3269230769230769,599.0,0.0638297872340425,1,0.085062741430546,adult_spike_ratio,Low,0.0,0.0,Low
524302,54.0,4.0,Andhra Pradesh,Nellore,1143.0,595.0,61.0,806.0,0.0677966101694915,1204.0,0.0533216783216783,1,0.2754170129834676,adult_spike_ratio,Low,0.0,0.0,Low
524303,35.0,1.0,Andhra Pradesh,Nellore,672.0,425.0,33.0,257.0,0.027027027027027,705.0,0.0490341753343239,1,0.2941803918877709,velocity_index,Low,0.0,0.0,Low
524304,34.0,22.0,Andhra Pradesh,Spsr Nellore,481.0,252.0,45.0,369.0,0.3859649122807017,526.0,0.0933609958506224,1,0.052886795099394,adult_spike_ratio,Low,0.0,0.0,Low
524305,229.0,25.0,Andhra Pradesh,Spsr Nellore,2473.0,1658.0,250.0,2132.0,0.0980392156862745,2723.0,0.1010509296685529,1,0.2171026966405329,adult_spike_ratio,Low,0.0,0.0,Low
524306,59.0,3.0,Andhra Pradesh,Nellore,836.0,721.0,75.0,533.0,0.0476190476190476,911.0,0.089605734767025,1,0.2996800927750299,velocity_index,Low,0.0,0.0,Low
524307,52.0,7.0,Andhra Pradesh,Nellore,866.0,578.0,45.0,419.0,0.1166666666666666,911.0,0.0519031141868512,1,0.2111418663847423,adult_spike_ratio,Low,0.0,0.0,Low
524308,118.0,20.0,Andhra Pradesh,Spsr Nellore,1237.0,1281.0,103.0,1003.0,0.1438848920863309,1340.0,0.0831987075928917,1,0.1995454280436062,adult_spike_ratio,Low,0.0,0.0,Low
524309,99.0,18.0,Andhra Pradesh,Spsr Nellore,1252.0,845.0,114.0,866.0,0.1525423728813559,1366.0,0.0909816440542697,1,0.199804061383384,adult_spike_ratio,Low,0.0,0.0,Low
524310,41.0,1.0,Andhra Pradesh,Nellore,572.0,550.0,81.0,353.0,0.0232558139534883,653.0,0.1413612565445026,1,0.3054181878040968,velocity_index,Low,0.0,0.0,Low
524311,45.0,19.0,Andhra Pradesh,Spsr Nellore,1007.0,615.0,69.0,426.0,0.2923076923076923,1076.0,0.0684523809523809,1,0.0890005446059768,adult_spike_ratio,Low,0.0,0.0,Low
524312,27.0,1.0,Andhra Pradesh,Nellore,620.0,291.0,44.0,345.0,0.0344827586206896,664.0,0.0708534621578099,1,0.3004842193269532,velocity_index,Low,0.0,0.0,Low
524313,28.0,7.0,Andhra Pradesh,Sri Potti Sriramulu Nellore,924.0,501.0,131.0,1009.0,0.1944444444444444,1055.0,0.1416216216216216,1,0.1691101310271411,adult_spike_ratio,Low,0.0,0.0,Low
524314,104.0,5.0,Andhra Pradesh,Nellore,1703.0,1240.0,165.0,1095.0,0.0454545454545454,1868.0,0.0968309859154929,1,0.2915894070751124,ghost_ratio,Low,0.0,0.0,Low
524315,223.0,45.0,Andhra Pradesh,Spsr Nellore,2641.0,1342.0,173.0,1232.0,0.1672862453531598,2814.0,0.0654806964420893,1,0.1479672604458785,adult_spike_ratio,Low,0.0,0.0,Low
524316,46.0,3.0,Andhra Pradesh,Nellore,825.0,489.0,40.0,366.0,0.06,865.0,0.0484261501210653,1,0.2784404749408277,velocity_index,Low,0.0,0.0,Low
524317,21.0,3.0,Andhra Pradesh,Nellore,617.0,404.0,51.0,389.0,0.12,668.0,0.0825242718446602,1,0.2195749336192886,adult_spike_ratio,Low,0.0,0.0,Low
524318,26.0,5.0,Andhra Pradesh,Nellore,180.0,67.0,28.0,182.0,0.15625,208.0,0.154696132596685,1,0.1928442953910123,adult_spike_ratio,Low,0.0,0.0,Low
524319,0.0,0.0,Andhra Pradesh,Sri Potti Sriramulu Nellore,6.0,2.0,3.0,10.0,0.0,9.0,0.4285714285714285,1,0.2237251018255421,ghost_ratio,Low,0.0,0.0,Low
524320,59.0,13.0,Andhra Pradesh,Sri Potti Sriramulu Nellore,1337.0,735.0,146.0,754.0,0.1780821917808219,1483.0,0.109118086696562,1,0.1725124182983692,adult_spike_ratio,Low,0.0,0.0,Low
524321,33.0,0.0,Andhra Pradesh,Nellore,853.0,372.0,94.0,468.0,0.0,947.0,0.1100702576112412,1,0.3301124962655752,velocity_index,Low,0.0,0.0,Low
524322,136.0,27.0,Andhra Pradesh,Spsr Nellore,1573.0,863.0,110.0,1110.0,0.1646341463414634,1683.0,0.0698856416772554,1,0.180328205765867,adult_spike_ratio,Low,0.0,0.0,Low
524323,28.0,1.0,Andhra Pradesh,Nellore,622.0,382.0,37.0,278.0,0.0333333333333333,659.0,0.0593900481540931,1,0.2979993640960525,velocity_index,Low,0.0,0.0,Low
524341,39.0,4.0,Andhra Pradesh,Sri Potti Sriramulu Nellore,722.0,461.0,104.0,448.0,0.0909090909090909,826.0,0.1438450899031811,1,0.2505308192340035,adult_spike_ratio,Low,0.0,0.0,Low
524342,14.0,3.0,Andhra Pradesh,Nellore,318.0,139.0,20.0,144.0,0.1666666666666666,338.0,0.0626959247648902,1,0.1904077777231098,adult_spike_ratio,Low,0.0,0.0,Low
524343,76.0,2.0,Andhra Pradesh,Nellore,1772.0,1164.0,109.0,1603.0,0.0253164556962025,1881.0,0.0614777213761985,1,0.2936066626861403,velocity_index,Low,0.0,0.0,Low
524344,63.0,0.0,Andhra Pradesh,Nellore,1452.0,779.0,169.0,1032.0,0.0,1621.0,0.1163110805230557,1,0.3263742674835399,adult_spike_ratio,Low,0.0,0.0,Low
524345,226.0,40.0,Andhra Pradesh,Spsr Nellore,2476.0,1510.0,172.0,961.0,0.149812734082397,2648.0,0.0694388373031893,1,0.1711918339935355,adult_spike_ratio,Low,0.0,0.0,Low
524346,45.0,5.0,Andhra Pradesh,Nellore,808.0,594.0,71.0,455.0,0.0980392156862745,879.0,0.0877626699629171,1,0.256206484509022,adult_spike_ratio,Low,0.0,0.0,Low
524347,0.0,0.0,0,0,8.0,1.0,3.0,8.0,0.0,11.0,0.3333333333333333,1,0.2554845735577088,ghost_ratio,Low,0.0,0.0,Low
524366,24.0,2.0,Andhra Pradesh,Nellore,548.0,416.0,54.0,356.0,0.074074074074074,602.0,0.0983606557377049,1,0.2685630328124169,adult_spike_ratio,Low,0.0,0.0,Low
524401,88.0,0.0,Andhra Pradesh,Tirupati,761.0,324.0,91.0,451.0,0.0,852.0,0.1194225721784777,1,0.3334780617595643,velocity_index,Low,0.0,0.0,Low
524402,74.0,4.0,Andhra Pradesh,Tirupati,939.0,614.0,97.0,590.0,0.050632911392405,1036.0,0.1031914893617021,1,0.2961093750534589,velocity_index,Low,0.0,0.0,Low
524403,63.0,11.0,Andhra Pradesh,Nellore,923.0,487.0,115.0,1046.0,0.1466666666666666,1038.0,0.1244588744588744,1,0.2078550080888319,adult_spike_ratio,Low,0.0,0.0,Low
524404,77.0,9.0,Andhra Pradesh,Nellore,1159.0,617.0,85.0,935.0,0.1034482758620689,1244.0,0.0732758620689655,1,0.2383698174597906,adult_spike_ratio,Low,0.0,0.0,Low
524405,76.0,14.0,Andhra Pradesh,Nellore,1703.0,1439.0,170.0,948.0,0.1538461538461538,1873.0,0.0997652582159624,1,0.191892789066142,adult_spike_ratio,Low,0.0,0.0,Low
524406,50.0,18.0,Andhra Pradesh,Nellore,870.0,640.0,59.0,497.0,0.2608695652173913,929.0,0.0677382319173364,1,0.1117037400091548,adult_spike_ratio,Low,0.0,0.0,Low
524407,64.0,13.0,Andhra Pradesh,Sri Potti Sriramulu Nellore,1458.0,906.0,117.0,740.0,0.1666666666666666,1575.0,0.0801919122686771,1,0.1799224439875636,adult_spike_ratio,Low,0.0,0.0,Low
524408,48.0,0.0,Andhra Pradesh,Sri Potti Sriramulu Nellore,1203.0,783.0,92.0,933.0,0.0,1295.0,0.0764119601328903,1,0.3249815543287403,adult_spike_ratio,Low,0.0,0.0,Low
524409,48.0,0.0,Andhra Pradesh,Nellore,764.0,657.0,68.0,545.0,0.0,832.0,0.0888888888888888,1,0.3307349321670512,velocity_index,Low,0.0,0.0,Low
524410,53.0,2.0,Andhra Pradesh,Nellore,783.0,649.0,46.0,345.0,0.0357142857142857,829.0,0.0586734693877551,1,0.2985904629088863,velocity_index,Low,0.0,0.0,Low
524411,176.0,38.0,Andhra Pradesh,Spsr Nellore,1040.0,649.0,48.0,600.0,0.1767441860465116,1088.0,0.0461095100864553,1,0.152671897738741,adult_spike_ratio,Low,0.0,0.0,Low
524412,64.0,3.0,Andhra Pradesh,Nellore,1863.0,1412.0,120.0,800.0,0.0441176470588235,1983.0,0.0643776824034334,1,0.2834375328370411,velocity_index,Low,0.0,0.0,Low
524413,75.0,21.0,Andhra Pradesh,Spsr Nellore,877.0,474.0,45.0,460.0,0.2164948453608247,922.0,0.05125284738041,1,0.1485549518570968,adult_spike_ratio,Low,0.0,0.0,Low
524414,25.0,3.0,Andhra Pradesh,Nellore,655.0,419.0,30.0,358.0,0.1034482758620689,685.0,0.0457317073170731,1,0.2266120460939564,adult_spike_ratio,Low,0.0,0.0,Low
524415,38.0,6.0,Andhra Pradesh,Nellore,813.0,466.0,43.0,380.0,0.1333333333333333,856.0,0.0528255528255528,1,0.1988944065804686,adult_spike_ratio,Low,0.0,0.0,Low
524421,44.0,4.0,Andhra Pradesh,Tirupati,811.0,482.0,89.0,952.0,0.0816326530612244,900.0,0.1096059113300492,1,0.2653294773584962,adult_spike_ratio,Low,0.0,0.0,Low
530001,165.0,2.0,Andhra Pradesh,Visakhapatnam,4383.0,2593.0,772.0,6348.0,0.0119047619047619,5155.0,0.1760948905109489,1,0.2419817688432784,velocity_index,Low,0.0,0.0,Low
530002,51.0,1.0,Andhra Pradesh,Visakhapatnam,1699.0,1241.0,157.0,1192.0,0.0188679245283018,1856.0,0.0923529411764705,1,0.3077634606784821,ghost_ratio,Low,0.0,0.0,Low
530003,23.0,5.0,Andhra Pradesh,Visakhapatnam,541.0,575.0,49.0,514.0,0.1724137931034483,590.0,0.0904059040590405,1,0.1834993759118168,adult_spike_ratio,Low,0.0,0.0,Low
530004,57.0,0.0,Andhra Pradesh,Visakhapatnam,1795.0,1439.0,204.0,1491.0,0.0,1999.0,0.1135857461024498,1,0.3175331577243614,adult_spike_ratio,Low,0.0,0.0,Low
530005,27.0,0.0,Andhra Pradesh,Visakhapatnam,596.0,353.0,23.0,245.0,0.0,619.0,0.0385259631490787,1,0.3167513444213426,velocity_index,Low,0.0,0.0,Low
530007,67.0,2.0,Andhra Pradesh,Visakhapatnam,1495.0,1134.0,156.0,983.0,0.0285714285714285,1651.0,0.1042780748663101,1,0.3034793812333481,velocity_index,Low,0.0,0.0,Low
530008,122.0,0.0,Andhra Pradesh,Visakhapatnam,3216.0,2355.0,249.0,1842.0,0.0,3465.0,0.0774013055641902,1,0.2865703119062213,velocity_index,Low,0.0,0.0,Low
530009,40.0,0.0,Andhra Pradesh,Visakhapatnam,722.0,563.0,65.0,602.0,0.0,787.0,0.0899031811894882,1,0.3292963768207241,adult_spike_ratio,Low,0.0,0.0,Low
530011,126.0,1.0,Andhra Pradesh,Visakhapatnam,2896.0,1740.0,221.0,1832.0,0.0078125,3117.0,0.0762858129099068,1,0.2926177720035595,ghost_ratio,Low,0.0,0.0,Low
530012,80.0,1.0,Andhra Pradesh,Visakhapatnam,1755.0,1646.0,395.0,2837.0,0.0121951219512195,2150.0,0.2249430523917995,1,0.2828205662319669,adult_spike_ratio,Low,0.0,0.0,Low
530013,81.0,2.0,Andhra Pradesh,Visakhapatnam,1982.0,1729.0,344.0,3229.0,0.0238095238095238,2326.0,0.1734745335350479,1,0.2884317723436151,ghost_ratio,Low,0.0,0.0,Low
530014,1.0,0.0,Andhra Pradesh,Visakhapatnam,14.0,10.0,13.0,32.0,0.0,27.0,0.8666666666666667,1,0.0797140911647849,ghost_ratio,Low,0.0,0.0,Low
530015,0.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0.2521203214867692,ghost_ratio,Low,0.0,0.0,Low
530016,168.0,1.0,Andhra Pradesh,Visakhapatnam,4613.0,3645.0,377.0,2965.0,0.0058823529411764,4990.0,0.0817078456870394,1,0.2454514145303809,velocity_index,Low,0.0,0.0,Low
530017,139.0,4.0,Andhra Pradesh,Visakhapatnam,3932.0,2541.0,990.0,6804.0,0.0277777777777777,4922.0,0.2517162471395881,1,0.2248165439409375,velocity_index,Low,0.0,0.0,Low
530018,59.0,0.0,Andhra Pradesh,Visakhapatnam,1400.0,1029.0,104.0,749.0,0.0,1504.0,0.0742326909350463,1,0.3218865634413693,adult_spike_ratio,Low,0.0,0.0,Low
530020,20.0,1.0,Andhra Pradesh,Visakhapatnam,674.0,498.0,70.0,521.0,0.0454545454545454,744.0,0.1037037037037037,1,0.2973755912753349,velocity_index,Low,0.0,0.0,Low
530022,39.0,0.0,Andhra Pradesh,Visakhapatnam,942.0,606.0,76.0,598.0,0.0,1018.0,0.080593849416755,1,0.3304558721269144,adult_spike_ratio,Low,0.0,0.0,Low
530024,47.0,1.0,Andhra Pradesh,Visakhapatnam,893.0,683.0,46.0,315.0,0.0204081632653061,939.0,0.0514541387024608,1,0.3050900996549723,velocity_index,Low,0.0,0.0,Low
530026,158.0,0.0,Andhra Pradesh,Visakhapatnam,4709.0,3130.0,1503.0,9548.0,0.0,6212.0,0.319108280254777,1,0.1622323506803303,velocity_index,Low,0.0,0.0,Low
530027,156.0,0.0,Andhra Pradesh,Visakhapatnam,3378.0,2008.0,480.0,3764.0,0.0,3858.0,0.1420538620893755,1,0.2707001164021875,velocity_index,Low,0.0,0.0,Low
530028,28.0,0.0,Andhra Pradesh,Visakhapatnam,742.0,406.0,64.0,618.0,0.0,806.0,0.0861372812920592,1,0.328273487395393,adult_spike_ratio,Low,0.0,0.0,Low
530029,34.0,0.0,Andhra Pradesh,Visakhapatnam,654.0,387.0,77.0,603.0,0.0,731.0,0.1175572519083969,1,0.3330160086365308,adult_spike_ratio,Low,0.0,0.0,Low
530031,17.0,0.0,Andhra Pradesh,Visakhapatnam,531.0,281.0,63.0,332.0,0.0,594.0,0.1184210526315789,1,0.3311873578231682,adult_spike_ratio,Low,0.0,0.0,Low
530032,18.0,0.0,Andhra Pradesh,Visakhapatnam,202.0,180.0,47.0,268.0,0.0,249.0,0.2315270935960591,1,0.3081144993287369,adult_spike_ratio,Low,0.0,0.0,Low
530035,0.0,0.0,0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1,0.2481962724929879,ghost_ratio,Low,0.0,0.0,Low
530040,152.0,0.0,Andhra Pradesh,Visakhapatnam,3685.0,2412.0,398.0,2948.0,0.0,4083.0,0.1079761258817146,1,0.2626240238712499,velocity_index,Low,0.0,0.0,Low
530041,76.0,1.0,Andhra Pradesh,Visakhapatnam,1320.0,955.0,263.0,2053.0,0.0128205128205128,1583.0,0.1990915972747918,1,0.299391219314237,velocity_index,Low,0.0,0.0,Low
530043,27.0,1.0,Andhra Pradesh,Visakhapatnam,357.0,298.0,40.0,235.0,0.0344827586206896,397.0,0.1117318435754189,1,0.2952409073483941,velocity_index,Low,0.0,0.0,Low
530044,113.0,0.0,Andhra Pradesh,Visakhapatnam,3285.0,1758.0,803.0,4956.0,0.0,4088.0,0.2443700547778454,1,0.2372569874069563,velocity_index,Low,0.0,0.0,Low
530045,56.0,1.0,Andhra Pradesh,Visakhapatnam,859.0,656.0,134.0,1088.0,0.0172413793103448,993.0,0.1558139534883721,1,0.3088850963517361,velocity_index,Low,0.0,0.0,Low
530046,163.0,0.0,Andhra Pradesh,Anakapalli,3183.0,1983.0,1178.0,6613.0,0.0,4361.0,0.3699748743718593,1,0.1697967672896968,ghost_ratio,Low,0.0,0.0,Low
530047,65.0,0.0,Andhra Pradesh,Visakhapatnam,1616.0,1086.0,141.0,1143.0,0.0,1757.0,0.0871985157699443,1,0.3217419543400783,adult_spike_ratio,Low,0.0,0.0,Low
530048,126.0,2.0,Andhra Pradesh,Visakhapatnam,2672.0,1581.0,583.0,3713.0,0.0155038759689922,3255.0,0.2181069958847736,1,0.2808775937560615,adult_spike_ratio,Low,0.0,0.0,Low
530049,10.0,0.0,Andhra Pradesh,Visakhapatnam,175.0,133.0,31.0,224.0,0.0,206.0,0.1761363636363636,1,0.3147317254915652,adult_spike_ratio,Low,0.0,0.0,Low
530051,55.0,0.0,Andhra Pradesh,Visakhapatnam,1112.0,817.0,153.0,1125.0,0.0,1265.0,0.137466307277628,1,0.3232623819133272,adult_spike_ratio,Low,0.0,0.0,Low
530052,38.0,1.0,Andhra Pradesh,Visakhapatnam,869.0,417.0,77.0,668.0,0.025,946.0,0.0885057471264367,1,0.3087119185488182,velocity_index,Low,0.0,0.0,Low
530053,12.0,0.0,Andhra Pradesh,Visakhapatnam,147.0,91.0,73.0,316.0,0.0,220.0,0.4932432432432432,1,0.199936422692649,ghost_ratio,Low,0.0,0.0,Low
531001,176.0,0.0,Andhra Pradesh,Visakhapatnam,3917.0,1658.0,321.0,2690.0,0.0,4238.0,0.0819295558958652,1,0.2523442317683994,velocity_index,Low,0.0,0.0,Low
531002,99.0,0.0,Andhra Pradesh,Visakhapatnam,1262.0,595.0,108.0,756.0,0.0,1370.0,0.0855106888361045,1,0.3257287893502366,adult_spike_ratio,Low,0.0,0.0,Low
531011,113.0,3.0,Andhra Pradesh,Visakhapatnam,2242.0,935.0,165.0,1109.0,0.0256410256410256,2407.0,0.0735621934908604,1,0.2887704205046806,ghost_ratio,Low,0.0,0.0,Low
531019,38.0,0.0,Andhra Pradesh,Visakhapatnam,1137.0,444.0,123.0,795.0,0.0,1260.0,0.1080843585237258,1,0.3249365541986642,adult_spike_ratio,Low,0.0,0.0,Low
531020,57.0,0.0,Andhra Pradesh,Anakapalli,965.0,475.0,55.0,313.0,0.0,1020.0,0.056935817805383,1,0.320799904725471,adult_spike_ratio,Low,0.0,0.0,Low
531021,73.0,0.0,Andhra Pradesh,Visakhapatnam,1545.0,775.0,139.0,777.0,0.0,1684.0,0.0899094437257438,1,0.3236839292828321,adult_spike_ratio,Low,0.0,0.0,Low
531022,21.0,0.0,Andhra Pradesh,Visakhapatnam,802.0,459.0,65.0,325.0,0.0,867.0,0.0809464508094645,1,0.3299152763180344,adult_spike_ratio,Low,0.0,0.0,Low
531023,46.0,0.0,Andhra Pradesh,Visakhapatnam,951.0,463.0,71.0,608.0,0.0,1022.0,0.0745798319327731,1,0.3284364085372664,adult_spike_ratio,Low,0.0,0.0,Low
531024,181.0,2.0,Andhra Pradesh,Visakhapatnam,3499.0,2749.0,185.0,1351.0,0.0108695652173913,3684.0,0.0528571428571428,1,0.2538633527640868,velocity_index,Low,0.0,0.0,Low
531025,96.0,0.0,Andhra Pradesh,Visakhapatnam,2293.0,1017.0,216.0,1084.0,0.0,2509.0,0.094158674803836,1,0.3102608589012653,adult_spike_ratio,Low,0.0,0.0,Low
531026,95.0,0.0,Andhra Pradesh,Visakhapatnam,2184.0,908.0,217.0,1141.0,0.0,2401.0,0.0993135011441647,1,0.3098461608961834,adult_spike_ratio,Low,0.0,0.0,Low
531027,135.0,0.0,Andhra Pradesh,Visakhapatnam,2523.0,1171.0,206.0,1693.0,0.0,2729.0,0.0816164817749603,1,0.304614522714364,adult_spike_ratio,Low,0.0,0.0,Low
531028,53.0,0.0,Andhra Pradesh,Anakapalli,1578.0,1216.0,126.0,866.0,0.0,1704.0,0.0797973400886637,1,0.3240720046691309,adult_spike_ratio,Low,0.0,0.0,Low
531029,433.0,15.0,Andhra Pradesh,Visakhapatanam,5431.0,4114.0,501.0,2405.0,0.0334075723830735,5932.0,0.0922312223858615,1,0.2309521815800822,velocity_index,Low,0.0,0.0,Low
531030,93.0,0.0,Andhra Pradesh,Visakhapatnam,2589.0,1653.0,155.0,1634.0,0.0,2744.0,0.0598455598455598,1,0.2923594621381775,adult_spike_ratio,Low,0.0,0.0,Low
531031,91.0,0.0,Andhra Pradesh,Visakhapatnam,2782.0,1248.0,174.0,1494.0,0.0,2956.0,0.0625224577793747,1,0.2910476683533075,adult_spike_ratio,Low,0.0,0.0,Low
531032,89.0,0.0,Andhra Pradesh,Visakhapatnam,2086.0,889.0,145.0,1006.0,0.0,2231.0,0.069477719214183,1,0.3063630780637298,adult_spike_ratio,Low,0.0,0.0,Low
531033,91.0,0.0,Andhra Pradesh,Visakhapatnam,1866.0,879.0,149.0,1278.0,0.0,2015.0,0.0798071772897696,1,0.3166927167701175,adult_spike_ratio,Low,0.0,0.0,Low
531034,64.0,0.0,Andhra Pradesh,Visakhapatnam,1515.0,765.0,133.0,911.0,0.0,1648.0,0.087730870712401,1,0.3251149539603888,adult_spike_ratio,Low,0.0,0.0,Low
531035,126.0,0.0,Andhra Pradesh,Visakhapatnam,3228.0,1807.0,220.0,1474.0,0.0,3448.0,0.068132548776711,1,0.2814228749617984,velocity_index,Low,0.0,0.0,Low
531036,117.0,0.0,Andhra Pradesh,Visakhapatnam,3588.0,2004.0,328.0,2121.0,0.0,3916.0,0.0913903594315965,1,0.2701678577586923,velocity_index,Low,0.0,0.0,Low
531040,361.0,6.0,Andhra Pradesh,Alluri Sitharama Raju,7504.0,4898.0,519.0,3951.0,0.0163043478260869,8023.0,0.0691538974017321,1,0.1958881076305837,velocity_index,Low,0.0,0.0,Low
